Id,Label,year,citations,research_fields,keywords,level,indegree,outdegree,Degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering
53e9987db7602d97020b5639,Emergent patterns of integration in electronic channel systems,2002,24,Intermediary | Telecommunications | Computer science | Communication channel,electronic channel | electronic channel system | emergent pattern,L3,0,0,0,6,0,0,0,0,0
53e9987db7602d97020b9083,Prefix querying an approach for effective subsequence matching under time warping in sequence databases,2001,34,Data mining | Dynamic time warping | Computer science | Search engine indexing | Synthetic data | Artificial intelligence | Nearest neighbor search | Feature vector | Sliding window protocol | Sequence database | Pattern recognition | Subsequence | Database,time warping | data sequence | multi dimensional index | earlier approach | efficient method | prefix querying approach | effective subsequence | large sequence databases | feature vector | feature space | index based subsequence matching | synthetic data | similarity search | sequence database | sliding window | lower bound | indexation | satisfiability,L3,1,1,2,0,1,1,1,0,0.5
53e99885b7602d97020bef0a,A study of the progression of e business maturity in Australian SMEs Some evidence of the applicability of the stages of growth for e business model,2003,81,Growth model | Electronic business | Computer science | Knowledge management | Empirical research,multiple case studies | stages of growth | e business progression | interpretivist research | empirical study | business model,L3,0,0,0,6,0,0,0,0,0
53e99885b7602d97020c0ec1,The state of the art in ontology learning a framework for comparison,2003,216,Ontology information science | Ontology | Ontology based data integration | Process ontology | Computer science | Knowledge management | Suggested Upper Merged Ontology | Upper ontology | Knowledge acquisition | Ontology learning,evaluation process | recent article | ontology learning | ontology acquisition | ontology | resulting ontology | framework concern | machine learning | information extraction | construction process | knowledge acquisition | recent year | representative ontology | ol system | information extraction,L3,0,4,4,1,2,0.75,0.833333,0,0.083333
53e99885b7602d97020c1239,A data mining based system supporting tactical decisions,2002,14,Decision analysis | Decision tree | Data mining | Intelligent decision support system | Computer science | Decision support system | Business decision mapping | Application domain | R CAST | Decision engineering,application domain | decision support system | data mining | basketball team | tactical decision | decision query | used approach | underlying algorithm | data mining algorithm | typical problem | basketball domain | decision support systems | strategic decision | apriori algorithm | discovery model | verification model | decision support,L3,0,0,0,0,0,0,0,0,0
53e99885b7602d97020c193f,The stochastic approach for link structure analysis SALSA and the TKC effect,2000,742,Structure analysis | Data mining | Graph | World Wide Web | HITS algorithm | Search engine | Search algorithm | Computer science | Random walk | Theoretical computer science | Phenomenon | SALSA,Information retrieval | Link structure analysis | Hubs and authorities | Random walks | SALSA,L3,0,0,0,9,0,0,0,0,0
53e99885b7602d97020c1d22,Helping Various Stakeholders To Understand A Very Large Component Based Software,2001,4,Software engineering | Computer science | Software architecture description | Software architecture | Reference architecture | Resource oriented architecture | Software construction | Software development | Software framework | Software requirements,software maintenance | maintenance engineering | object oriented programming | software architecture | stakeholders | lines of code | computer architecture | product design | programming | data mining,L3,1,0,1,6,0,0,0,0,0
53e9988bb7602d97020c2954,Equilibria Strategies for Selecting Sellers and Satisfying Buyers,2001,13,Dynamism | Strategic behavior | Computer science | Microeconomics | Knowledge management | Stock exchange | Stock geology | Economic shortage | Forward auction | Voluntary exchange,equilibria strategies | electronic trade | partial satisfaction | simulation tool | satisfying buyers | buyer purchase request | electronic seller agents | trade activity | previous research | arrival order | selecting sellers | purchase request | first served | satisfiability,L3,0,2,2,6,1,1,1,0,0
53e9988cb7602d97020c5bc4,Lessons learned from three interorganizational health care information systems,2000,79,Health care | Information system | Health care information systems | Information networks | Multiple data | Knowledge management | Internal documentation | Community health | Engineering | Documentation | Marketing,case study | interorganizational health care information | health information networks | systems implementation | electronic commerce | health care | world wide web | information system,L3,2,0,2,6,0,0,0,0,0
53e9988cb7602d97020c9113,How CIOs Manage IT During Economic Decline Surviving and Thriving Amid Uncertainty,2003,32,Economic growth | Prosperity | Environmental resource management | Knowledge management | Engineering | Thriving,,L3,0,0,0,6,0,0,0,0,0
53e99894b7602d97020cf979,Using Context for Supporting Users Efficiently,2003,60,Knowledge representation and reasoning | Computer science | Viewpoints | Knowledge management | Knowledge based systems | Software system | Context model | Software | Human computer interaction | User centred design | Interactive systems engineering,users efficiently | modeling oftheir dynamic environment | cognitive science | non formal approach | good computer system | notion ofcontext | relationships withthe user | different viewpoint | context aware system | good software | consideration ofcontext | software engineering | human computer interaction | knowledge based systems | learning artificial intelligence | knowledge representation,L3,0,3,3,4,2,0.714286,0.8,0,0.166667
53e99894b7602d97020d084c,Web question answering is more always better,2002,439,Data mining | Question answering | Information retrieval | Ranking | Computer science | Redundancy engineering,system performance | question answering | question answering system,L3,0,3,3,1,1,1,1,0,0
53e9989bb7602d97020d1686,Assessment of E Business Transformation Using Simulation Modeling,2002,64,,simulation modeling | business to business B2B | business process reengineering BPR | business renovation | e business | procurement,L3,0,2,2,6,1,1,1,0,0
